Id,PostHistoryTypeId,PostId,RevisionGUID,Edit_TimeStamp,UserId,Edit_Comment
175006433,5,3013910,e3d234ac-1ad7-4805-9f2a-8a314e7b6f2d,2018-06-06T12:43:04,1222951,"added functools.wraps, which any proper decorator should have"
6255907,2,3026922,6fe19ce2-abb2-4166-8845-8227ee391f34,2010-06-11T23:48:52,365000,NA
177198722,5,3026922,83a13638-225d-4013-a38c-2f77a64e55c3,2018-07-09T10:36:15,7387126,Updated to last XML values
177198723,24,3026922,83a13638-225d-4013-a38c-2f77a64e55c3,2018-07-09T10:36:15,,Proposed by 7387126 approved by -1 edit id of 3804584
177198724,5,3026922,257090cb-ca06-44c6-98a0-ac63e1ba2ea8,2018-07-09T10:36:15,649358,Updated to last XML values
6274394,2,3035188,c79067f8-dc08-4de2-87ed-34ba8526a795,2010-06-14T05:49:41,350331,NA
6275865,5,3035188,da111235-92e9-451b-9ec4-65db93c54965,2010-06-14T08:34:22,350331,added 607 characters in body
6277581,5,3035188,8a1c15fe-1b32-401c-bef4-ad725fa61555,2010-06-14T11:03:43,350331,deleted 1 characters in body; added 5 characters in body
6285911,5,3035188,2b258bf3-12c5-4b33-9db9-82c26e76e289,2010-06-14T19:48:44,350331,added 343 characters in body; added 1 characters in body
6323551,5,3035188,506b4819-573b-4e83-8389-bba340b9a7f3,2010-06-16T22:48:02,350331,added 588 characters in body
6335363,5,3035188,6f99c45a-8fe2-4afb-86f7-f5de1984aac4,2010-06-17T15:42:09,350331,deleted 51 characters in body
6335532,5,3035188,5dc2c731-99a1-4906-ae68-bf3aaa171d9e,2010-06-17T15:53:36,350331,deleted 5 characters in body
6723851,5,3035188,8282e352-b811-48ce-aded-71f86bd77812,2010-07-13T20:03:05,350331,added 5 characters in body
6885680,5,3035188,29d4c875-60f3-4b95-b430-4eae0345b0d3,2010-07-22T22:31:27,350331,added 1321 characters in body; added 4 characters in body
6916858,5,3035188,bace41b4-fb4f-4b35-9740-9610208cd70a,2010-07-25T06:16:40,350331,deleted 76 characters in body
6917224,5,3035188,96398f5f-1985-4246-bd23-f1d79b05d92b,2010-07-25T07:40:25,350331,added 4 characters in body
6943327,16,3035188,81614b55-366b-4291-99b5-befe1cb2b169,2010-07-27T01:53:18,350331,NA
6943328,5,3035188,81614b55-366b-4291-99b5-befe1cb2b169,2010-07-27T01:53:18,350331,deleted 28 characters in body
140708662,5,3035188,91056d1b-fcae-4707-a97a-10cb5ae617e7,2017-03-15T16:27:06,849891,"mark as code, to un-garble "
147705263,5,3035188,ccf12ee4-e03d-4111-b304-f4b6b227c09d,2017-05-23T12:34:39,-1,replaced http://stackoverflow.com/ with https://stackoverflow.com/
173583238,5,3035188,df5f4d8b-6704-497b-b400-893ef1dcc874,2018-05-17T02:41:40,350331,added 76 characters in body
182951846,5,3035188,a3ce2751-a06f-4120-8e18-48e9f20816dc,2018-10-02T18:49:37,350331,edited body
6274568,2,3035268,9d77d904-90ca-4124-8585-0abf6ca7231d,2010-06-14T06:14:11,91914,NA
6274653,5,3035268,6db7b816-114a-4d7e-82d7-2eecf9b90652,2010-06-14T06:24:14,91914,added 1245 characters in body
6301859,5,3035268,ffdcc6de-522c-45ec-b0e7-a9d214174ce0,2010-06-15T17:54:04,91914,removing cruft - single sample
6303853,5,3035268,3e06cc41-ce13-4120-8999-af1804df5970,2010-06-15T20:02:54,91914,reformatting a bit
6306917,5,3035268,7cba693d-aa3d-4724-875f-d2f042e29723,2010-06-16T00:31:13,91914,"another improvement, better example"
10687735,5,3035268,8cb68b1d-2554-40a0-83b8-847278f1ddc1,2011-02-17T10:01:02,91914,jQuery 1.4+
14077574,5,3035268,b83b35b0-9612-4f58-b788-c1469189a46f,2011-06-24T09:36:36,91914,Adding the jQuery 1.5 method that returns a promise.
14077732,5,3035268,08542de8-b352-4375-afbd-e0c93a1710a0,2011-06-24T09:42:48,91914,added 52 characters in body
14077949,5,3035268,e7fa0c93-8837-4d11-b94c-f41ea53f7f53,2011-06-24T09:51:09,91914,added 50 characters in body
28173972,5,3035268,17a8bbcd-6803-4dea-9153-ce0e8cbf8f4a,2012-08-19T23:15:37,91914,.then() needs to be last now
31602369,5,3035268,0a7e524a-ad43-4dcf-b1cf-0539166888fd,2012-11-09T04:54:29,64007,Fixes dead link
31602370,24,3035268,0a7e524a-ad43-4dcf-b1cf-0539166888fd,2012-11-09T04:54:29,,"Proposed by 64007 approved by 978917, 615754, 1247781 edit id of 459078"
45958459,5,3035268,010ef20c-50ef-42af-b32c-a4c726b1fbd9,2013-08-25T20:43:39,712308,working jsfiddle
45958460,24,3035268,010ef20c-50ef-42af-b32c-a4c726b1fbd9,2013-08-25T20:43:39,,"Proposed by 712308 approved by 992135, 2088851, 33245 edit id of 870096"
6290541,2,3042512,7acf482a-41b9-42cd-b229-2a7bd8a9a503,2010-06-15T04:31:46,148870,NA
15163578,5,3042512,54cdff24-8522-4957-908c-80ed26c595fc,2011-08-03T03:55:25,148870,added 32 characters in body
21479967,5,3042512,9a495e9b-c100-4f73-9346-5272ce25134c,2012-02-25T19:02:30,148870,added 592 characters in body
119457312,5,3042512,2a9117cb-19c3-4c6c-8f67-8b8a3203c2db,2016-06-01T18:09:37,1141471,added 2 characters in body
160339047,5,3042512,24013c54-5088-4610-9c06-8e16258e5ca6,2017-11-10T19:31:45,308315,added 65 characters in body
160339372,5,3042512,2b56e203-4104-4dc1-abc9-be6abf2525e6,2017-11-10T19:37:54,308315,added 49 characters in body
160415385,8,3042512,a367e233-c95f-4019-a642-d29d50df45b3,2017-11-12T04:22:34,148870,Rollback to [24013c54-5088-4610-9c06-8e16258e5ca6]
162802888,5,3042512,0d8334d6-ee35-40e2-8fb8-801f6e726573,2017-12-14T16:36:35,52074,added 176 characters in body
181888073,5,3042512,399cda6e-384f-4392-a2ca-51d6088c8e86,2018-09-16T20:36:39,4157589,Add the git push command to finish the needed steps
6299183,2,3046478,fd11e415-d0b3-4ed8-a469-fab0b0aa6707,2010-06-15T15:11:40,6309,NA
32990643,5,3046478,ee0cc96e-b109-4e9c-b0ca-7acd1e869df1,2012-12-10T14:20:58,6309,add config
39616119,5,3046478,80b937fd-52fe-4b14-8a1b-b59ab77b95b7,2013-04-24T09:44:13,6309,add warning about remote repo
95693553,5,3046478,85e9daca-9fef-4cab-ab32-5aed29d3b0da,2015-07-22T18:12:21,6309,add unset-upstream
146863025,5,3046478,877e603f-fca1-47cb-be03-37c4ef618f4e,2017-05-23T12:02:57,-1,replaced http://stackoverflow.com/ with https://stackoverflow.com/
151014249,5,3046478,ee6b2b6a-3ee0-4eaa-b40f-07dde4932cbe,2017-07-06T22:02:19,463758,added 12 characters in body
6430075,2,3106909,04921106-d32a-4d7a-aedc-4a9358db8e0d,2010-06-24T02:41:45,157882,NA
9812515,5,3106909,381e8fcd-ca7d-48d0-bb25-6f276b21f428,2011-01-09T18:05:19,157882,grammar
22302672,5,3106909,3915993f-1ed6-4bf4-ba64-d271fef313b6,2012-03-18T21:24:32,100836,deleted 10 characters in body
23839580,5,3106909,03bcca45-27b2-4e68-bad4-ae7e7571c7a0,2012-04-29T22:40:09,23572,deleted 11 characters in body
25835544,5,3106909,c8390abe-2cfb-4b72-8350-647eb27d29a4,2012-06-21T16:33:34,20288,micro grammar fixes
25835545,24,3106909,c8390abe-2cfb-4b72-8350-647eb27d29a4,2012-06-21T16:33:34,,Proposed by 20288 approved by 157882 edit id of 295953
38585532,5,3106909,b09af42b-d2b8-4714-a0da-4a6862ebb362,2013-04-04T17:28:54,157882,Fix outdated java.sun.com links.
81507475,5,3106909,412158eb-f784-4372-b360-3ef0a8b2e4b0,2015-01-13T14:17:16,157882,Updated.
92240068,5,3106909,051e6fc7-20fd-4582-9a0b-057c4c749b25,2015-06-06T22:55:19,157882,"load-on-startup, init, destroy"
99997902,5,3106909,b10a5eab-84ea-4987-8363-c0d732db5543,2015-09-19T10:33:32,157882,"Improved ""See also"" links."
105916381,5,3106909,89c8c6d4-6972-4a6a-abf6-edfb87da7298,2015-12-08T15:01:15,157882,Minor improvement + new link
107613247,5,3106909,f0964261-8c2c-4fe1-b715-8a5d7fb0f8a3,2016-01-03T18:12:49,157882,improved bits
109223942,5,3106909,a71693ac-957d-4a1e-a7bb-015a7049e869,2016-01-25T08:03:47,157882,Clarified wrt bean management.
124000088,5,3106909,89066ac2-bf0f-44db-aaa8-d6c3b79396a8,2016-08-02T10:52:50,157882,Clarified cookie bit.
134933253,5,3106909,2fed7bc3-4107-496c-b042-5fd19a7be381,2016-12-30T19:04:41,5450594,"Fixed up grammar a tad, restructured some sentences."
134933254,24,3106909,2fed7bc3-4107-496c-b042-5fd19a7be381,2016-12-30T19:04:41,,"Proposed by 5450594 approved by 1467396, 3372061, 600486 edit id of 2899244"
147711620,5,3106909,50a7ca11-27b4-4cbd-9bc6-7ede14303deb,2017-05-23T12:34:54,-1,replaced http://stackoverflow.com/ with https://stackoverflow.com/
159907062,5,3106909,e765125e-479d-4f37-823e-c2bb45a13339,2017-11-05T14:25:29,157882,Improved bits
6514576,2,3145655,e5de1855-4d64-4dd5-a290-56f9c611a23c,2010-06-30T00:07:52,95313,NA
6514721,5,3145655,db662b32-7de1-40df-852a-4ffe70b4dd1e,2010-06-30T00:27:10,95313,added 5 characters in body
6942029,5,3145655,c3facdfe-eaee-42a6-a976-42afc31f2a41,2010-07-26T23:11:35,95313,edited body
9043650,5,3145655,88db7e89-9700-4995-ba7e-6072c03d8a64,2010-11-27T12:34:14,95313,edited body
20947168,5,3145655,2f536558-4492-46f9-bed5-b5be0b639c17,2012-02-10T19:31:05,244296,Fixed syntax error
23073332,5,3145655,b9a4ab4d-a92f-4750-9276-f87d501f9401,2012-04-09T10:32:35,95313,final removed
42687045,5,3145655,4ec713cf-873d-4c99-86e7-5ed114696f15,2013-06-25T09:33:31,95313,Added LocationClient reference
6650364,2,3207973,843d3794-eb28-4d41-8272-c2c990338280,2010-07-08T21:01:11,346573,NA
42235202,5,3207973,2a5b2b8f-cdb0-4682-9c12-223d891dc81e,2013-06-16T05:02:19,4794,Clarify that you get a list of directories from os.walk().
43498606,5,3207973,febd167a-3d71-44d9-98aa-6b8cd7cc4bb2,2013-07-11T05:54:13,291244,Adds os import to walk snippet
63886471,5,3207973,b2977ad3-13fc-41ec-a0f3-c34b2590a5f7,2014-04-28T10:01:15,2521769,improved formatting
63886472,24,3207973,b2977ad3-13fc-41ec-a0f3-c34b2590a5f7,2014-04-28T10:01:15,,"Proposed by 2521769 approved by 1878050, 779200, 346478 edit id of 1303368"
101910475,5,3207973,17e47b4b-3e06-4a22-928f-287fcee5c707,2015-10-15T16:58:34,1427800,replaced redirecting URLs
101910476,24,3207973,17e47b4b-3e06-4a22-928f-287fcee5c707,2015-10-15T16:58:34,,"Proposed by 1427800 approved by 430673, 2175200, 4374739 edit id of 2136797"
104691724,5,3207973,d090cf8e-0451-4da1-b913-802f1caa165a,2015-11-22T06:56:18,562769,Add a link to the tutorial for .extend; make PEP8 compatible
6706872,2,3233356,bca8b2d7-0fbc-4a30-90e6-1c1ad9cf61d0,2010-07-13T00:31:54,95810,NA
124736293,5,3233356,b0c6e087-9c82-4293-bd71-3c46c94b1942,2016-08-11T20:14:37,4058679,adds python 3 version
124736294,24,3233356,b0c6e087-9c82-4293-bd71-3c46c94b1942,2016-08-11T20:14:37,,Proposed by 4058679 approved by -1 edit id of 2664946
124736295,5,3233356,24990111-d514-401b-a0ac-3c36a78c8d5e,2016-08-11T20:14:37,539465,adds python 3 version
124742023,5,3233356,1a876785-259d-407c-9106-4dc5e66613d4,2016-08-11T21:58:03,128977,fixed (presumably) copy-paste duplication
158429083,5,3233356,366c26e2-9c98-46a1-aea3-1e12eb4b229a,2017-10-16T09:18:20,378594,deleted 52 characters in body
168787441,5,3233356,c28d2ab4-262a-4592-b40e-9a18e267b225,2018-03-12T17:51:32,5952681,added 11 characters in body
6806520,2,3278427,ee13b9f5-e946-41b6-a42b-7f510d2ff661,2010-07-19T04:18:55,381619,NA
6806589,5,3278427,a4487b07-be0d-42db-9e35-d2cc3ce1f891,2010-07-19T04:30:14,381619,Address desire for automation/scripting
6806667,5,3278427,497c3eea-9b51-4766-b3f2-269459079dbb,2010-07-19T04:42:02,381619,Add scripting details
61571690,5,3278427,923d152e-ffe7-403d-884e-46d2d4c83974,2014-03-28T22:07:51,381619,"Use rev-parse, HEAD and @{u}"
61572068,5,3278427,1af96605-ec67-48ac-b9aa-19d41816bbfb,2014-03-28T22:15:49,381619,Use @ instead of HEAD
61572611,5,3278427,58b9fce8-0f78-4234-9684-6827bc986970,2014-03-28T22:27:55,381619,Add example script
81560356,5,3278427,b3537430-8215-4416-9af5-7d7c4c0a29a4,2015-01-14T07:56:58,749232,"Added the exact command for -v ,as its confusing, and people usually tend to add -v at end."
81560357,24,3278427,b3537430-8215-4416-9af5-7d7c4c0a29a4,2015-01-14T07:56:58,,"Proposed by 749232 approved by 796559, 1110160, 1030974 edit id of 1683151"
81888987,5,3278427,90e2ca82-4f51-4ab3-9dfd-c3ef2759432e,2015-01-19T10:50:11,350836,Just adapting the script to @ben-davis proposal
84235176,5,3278427,aa12db88-4384-4ca0-a593-de01f45b4e86,2015-02-20T18:08:38,381619,Add a note about @ vs @{0} in older versions of git
84235692,5,3278427,30ecd8bb-e496-49e0-a748-e0ed2f27bb09,2015-02-20T18:18:10,381619,Explain need to update remotes first
99185005,5,3278427,62183a9a-5b77-4e3c-98a6-f39024500122,2015-09-08T15:35:19,507544,"start with a sentence, like the rest of the text"
99185006,24,3278427,62183a9a-5b77-4e3c-98a6-f39024500122,2015-09-08T15:35:19,,"Proposed by 507544 approved by 550180, 1172714, 1671066 edit id of 2075104"
111829899,5,3278427,ce5902a9-302e-417f-aa36-b321c9f89714,2016-02-26T11:39:13,759452,added 54 characters in body
127543921,5,3278427,d007458f-7156-489e-9b3a-059f9c29d84b,2016-09-21T00:04:08,381619,Implement an optional way to specify an upstream branch explicitly
154196521,5,3278427,a8e93564-0ad6-476e-a49b-431bbcf6e655,2017-08-17T20:32:08,381619,Use italics for branch names
6809049,2,3279550,6a24a8a5-3f5f-4a33-92bd-457722fd550e,2010-07-19T08:43:14,87234,NA
6809364,5,3279550,96e05a68-4810-480f-9e22-915ba11c19cf,2010-07-19T09:09:03,87234,added 697 characters in body; deleted 6 characters in body
6810543,5,3279550,86bf17b7-7d71-489c-92fd-79a2fb7c821e,2010-07-19T10:29:38,87234,added 4518 characters in body
6820833,5,3279550,d05c773f-dcc5-43b6-a863-2f0f21afa2cc,2010-07-19T20:40:16,87234,added 844 characters in body
7472858,5,3279550,ad5d5943-d0cd-44a4-9203-f93f9eede508,2010-08-26T20:39:10,87234,added 211 characters in body
8008218,5,3279550,e7ae6aa8-4416-4cdc-bb5b-7abbcf8d4867,2010-09-29T07:22:30,87234,deleted 2863 characters in body
8021355,5,3279550,f00c8e22-7fd6-47f4-bed1-ee38df2c0722,2010-09-29T20:32:29,87234,I'm dumb. Last edit.
8058895,5,3279550,ea49acf0-6425-4cd8-ba13-e3631403b871,2010-10-01T20:30:09,87234,Why are you reading me? D:
10793120,5,3279550,73fe54a2-ef5d-4c2f-9ce7-7f030d905e38,2011-02-22T03:37:45,87234,"Reorganized, simplified, and improved the best-practice recommendations."
18999400,5,3279550,80ee8d3a-8366-4242-82ed-4a47b7e83cf4,2011-12-11T21:01:44,440119,added 11 characters in body
24848723,5,3279550,361a87e4-44ef-47d3-a6f4-214a9ca52fbc,2012-05-26T05:18:00,23633,"Replace ""C++0x"" with ""C++11"""
49215436,5,3279550,df4ce723-1001-4a3d-a803-fb7c2e574d22,2013-10-13T12:55:35,793930,"changed ""pOther"" to ""other"" + minor grammatical fixes"
49215437,24,3279550,df4ce723-1001-4a3d-a803-fb7c2e574d22,2013-10-13T12:55:35,,"Proposed by 793930 approved by 1904719, 420683, 1246391 edit id of 939658"
49283587,5,3279550,543ec965-059d-4d70-83e6-dce98c7d9195,2013-10-14T16:04:22,39648,Formatting.
66767429,5,3279550,d040bf25-6cb0-4b15-bd95-4231d8608eda,2014-06-06T17:15:57,982107,"When linked to this answer, the first thing you see is ""Why do we need 'it'?"" By putting the topic at the top, arriving at this answer through a link doesn't confuse people."
66767430,24,3279550,d040bf25-6cb0-4b15-bd95-4231d8608eda,2014-06-06T17:15:57,,"Proposed by 982107 approved by 1624376, 681040, 496488 edit id of 1374611"
77800453,5,3279550,af99a8ca-a493-45c1-b67e-2bb551c94f2d,2014-11-16T22:46:28,516548,fixed link
94149323,5,3279550,dc65b57d-79cb-4d9c-b442-d5411cbc1180,2015-07-02T04:42:05,159072,added 7 characters in body
103579290,5,3279550,a3508419-8071-4528-b80c-f000aac7461b,2015-11-06T23:39:35,747654,use a real ordered list (and clean trailing spaces)
103579291,24,3279550,a3508419-8071-4528-b80c-f000aac7461b,2015-11-06T23:39:35,,"Proposed by 747654 approved by 5043552, 4040817, 1744774 edit id of 2172281"
117833347,5,3279550,6d38178b-a4f2-41f7-9c50-6a43dd46db31,2016-05-11T14:28:16,163394,deleted 118 characters in body
128190664,5,3279550,a6851efd-a9d6-472c-a9da-b14bb40bc825,2016-09-29T11:41:01,5013959,"Null-pointers are now set no to ""0"", but to ""nullptr"" (Since the autor is not going to take the address of mArray and newArray, that's correct and looks clearer)"
128190665,24,3279550,a6851efd-a9d6-472c-a9da-b14bb40bc825,2016-09-29T11:41:01,,"Proposed by 5013959 approved by 152359, 231717, 4560142 edit id of 2745952"
128264529,5,3279550,e69807f4-99a0-4038-a5b9-03708cde4db2,2016-09-30T09:30:30,-1,changed 'classes' to 'objects' where the latter was meant (IMHO)
128264530,24,3279550,e69807f4-99a0-4038-a5b9-03708cde4db2,2016-09-30T09:30:30,,"Proposed by 134.102.219.31|7cddf006-b9e6-4831-9833-c3eff08c242b approved by 1025391, 5947043, 1515948 edit id of 2747899"
147080057,5,3279550,8ce72587-825d-481e-8704-0ab6d7878c2f,2017-05-23T12:10:55,-1,replaced http://stackoverflow.com/ with https://stackoverflow.com/
6933140,2,3335420,6d76d521-dab8-43ec-9ad6-5f3708247153,2010-07-26T13:52:11,43965,NA
6967589,5,3335420,d75d4cfe-666b-4f03-bf90-bf9181792681,2010-07-28T09:22:09,43965,added 81 characters in body
6967670,5,3335420,be1d0055-b1aa-4e55-9bef-41eca7d662f8,2010-07-28T09:26:56,73603,fixed source code formatting
10495420,5,3335420,01fa15ca-66bd-40af-9bee-a690916d349b,2011-02-09T10:46:42,43965,added 143 characters in body
11136729,5,3335420,6a3aecca-6123-4532-b638-8d8ee7540efc,2011-03-07T16:33:25,43965,added 45 characters in body
12102510,5,3335420,473f24df-cef0-486e-9d8f-038acf517869,2011-04-12T09:16:34,43965,added 942 characters in body
21092092,5,3335420,377d3e72-f485-4972-8841-d9c5153fa8fb,2012-02-15T09:48:57,43965,added 260 characters in body
31225567,5,3335420,6839c002-f704-4483-86fe-f72554396bfc,2012-10-31T16:11:59,43965,Fixed mime type for JSONP
37698758,5,3335420,1afe2a59-2852-4a83-b557-6b77d3c0cc96,2013-03-19T10:12:53,43965,deleted 19 characters in body
96614689,5,3335420,c5dc43e9-3d4a-4d25-a2a4-ba26481a8765,2015-08-04T09:29:24,43965,added 101 characters in body
6974151,2,3354511,9ed1304d-5ea8-4ae3-ac6e-ab35de9a4e5a,2010-07-28T15:30:32,160173,NA
13673166,5,3354511,7280bcf4-f726-40bc-af37-17d8cbec1e79,2011-06-09T15:01:23,160173,deleted 17 characters in body
16465136,5,3354511,4de3b407-f2c0-486e-b795-ac7a412fa02e,2011-09-17T15:00:57,160173,added 10 characters in body
17790496,5,3354511,35a0bcc6-1e59-47d6-8a15-0786abfb8729,2011-11-03T13:17:00,160173,"chyeah! My first ""Great Answer"" answer deserves an update."
22583289,5,3354511,f8473aa5-24f1-4542-87c7-e24751021850,2012-03-26T15:57:13,160173,edited body
35924320,5,3354511,80e26286-f38b-4bfa-aa53-e8dc5ee71da2,2013-02-13T17:03:52,160173,Eliminate the redirect for a faster webs.
81523391,5,3354511,1fd03f82-4c6c-4948-9e89-e2a957b4bdb1,2015-01-13T17:58:25,160173,update link
147286295,5,3354511,b1017150-e7f2-4726-8869-a4fcc7f79333,2017-05-23T12:18:25,-1,replaced http://stackoverflow.com/ with https://stackoverflow.com/
7004069,2,3368118,7b3cf8d5-f30f-467f-84b5-c3a629804070,2010-07-30T01:14:39,227299,NA
12924057,5,3368118,759e6fe2-5502-49ae-bfb5-c3f7767e8f0a,2011-05-12T16:11:44,227299,added 1605 characters in body
82246354,5,3368118,594ba7ab-7c3c-431b-a596-b12538352b60,2015-01-23T19:53:12,1085050,"Fixed bug, you missed to specify the actual fill color. I also renamed fill to fillColor to make it more verbose. Otherwise great code. Thanks! =)"
82250664,8,3368118,8bcfebb9-5adf-4c22-8e88-358de8f069ec,2015-01-23T21:14:59,227299,Rollback to [759e6fe2-5502-49ae-bfb5-c3f7767e8f0a]
99598335,5,3368118,e28b968c-472b-479a-8e4c-5c26c0e76249,2015-09-14T13:17:20,227299,deleted 33 characters in body
99611889,5,3368118,1f12c5fb-4915-4a67-81f3-4a76246eddf4,2015-09-14T16:15:13,227299,deleted 33 characters in body
99612269,5,3368118,6063e71c-c6da-4e22-9209-7cd413712dff,2015-09-14T16:20:17,227299,deleted 33 characters in body
147282004,5,3368118,7132d74f-9a22-48cf-a407-ba13efa1c6fb,2017-05-23T12:18:15,-1,replaced http://stackoverflow.com/ with https://stackoverflow.com/
148669191,5,3368118,879741a0-8951-4ee4-9336-8e76693b33d6,2017-06-05T16:12:54,227299,edited body
7025234,2,3377682,05dd28ef-c05b-4666-8478-41c5db630e55,2010-07-31T10:20:47,305431,NA
10875214,5,3377682,27fe7b9d-886a-4caa-a711-caebb7804c44,2011-02-24T19:42:53,257550,Edited for clarity. Added steps to take in a list.
10875215,24,3377682,27fe7b9d-886a-4caa-a711-caebb7804c44,2011-02-24T19:42:53,,Proposed by 257550 approved by 27727 edit id of 9324
13780148,16,3377682,05dd28ef-c05b-4666-8478-41c5db630e55,2010-07-31T10:20:47,1,NA
15513117,5,3377682,c5520616-a1fe-4b89-838a-51ed213d94ad,2011-08-15T17:03:20,-1,Link to Apple's Documentation on this
15513118,24,3377682,c5520616-a1fe-4b89-838a-51ed213d94ad,2011-08-15T17:03:20,,"Proposed by 71.185.67.122|7d22ed70-a9cb-4505-a087-7770a1094884 approved by 74118, 6509, -1 edit id of 90888"
15513119,5,3377682,114ca01d-63a9-40a7-9c16-3a335f9a7ce0,2011-08-15T17:03:20,2766176,Link to Apple's Documentation on this
